timestamp,time_of_day,temperature,humidity,co2,light,PIR,door_state,outdoor_temperature,smoke_level,occupant_presence,occupant_count,event_type,vibration_rms,peak_acceleration,dominant_frequency,spectral_energy,spectral_entropy,vibration_duration,acceleration_x,acceleration_y,acceleration_z,Plug 1 energy,plug 2 energy,cumulative energy,actual_consumption,anomaly_true,predicted_activity,threat_type
2024-01-01 00:00:00,0,20.870113219294076,38.639668894123446,384.051076722214,34.48313858117209,1,0,14.472619021600828,4.887989353850819,0,0,no_event,0.05948775157309053,0.02942179861110923,2.708312962983401,0.3187943284455239,0.6985728801240656,5.688039023293136,0.06889803902007383,0.026200735699797698,0.05876441280558331,0.08765536339183627,0.16950449049240518,0.25715985388424145,0.22032302316383698,0,cooking,none
2024-01-01 01:00:00,1,22.58012875150469,39.76548891966154,548.9614680320487,79.57432538776803,0,1,11.94325977542971,0.03552907847646232,1,1,no_event,0.07013835484163308,0.07542631673327377,1.2336475213175664,0.0,0.7111960368375986,3.0723868069391864,0.07749815900962505,0.06221245379940569,0.09084330956490294,0.03786164006539912,0.5051199145088319,0.542981554574231,0.5153910027625588,0,sleeping,none
2024-01-01 02:00:00,2,22.652822798558145,44.23409147476363,617.5931278113462,225.49940502636463,0,0,12.649932108269688,1.6789872316664258,1,2,no_event,0.0,0.04042152262211238,7.596347879790902,0.6297532887696858,0.8204598421647561,0.9060574731183819,0.028119733441226914,-0.022602909394876157,-0.010422215966615148,0.06486894758172843,0.6281007208458851,0.6929696684276135,0.6982615936370246,0,sleeping,none
2024-01-01 03:00:00,3,21.375469362728168,47.54005409085257,529.7513338620538,173.33566871749392,0,0,10.968952613370098,0.6685158204695507,1,1,no_event,0.0700688363356387,0.026780246642064548,1.6326367737195555,0.9845936572920677,0.7777668676435637,4.310492917916784,0.04233096588748473,0.058898534712154005,0.04765418283753001,0.05927699625263865,0.3813662193364571,0.44064321558909575,0.4543739798720035,0,sleeping,none
2024-01-01 04:00:00,4,19.274440873131084,39.809835255915715,449.78224452513984,0.0,1,1,12.80521443799739,0.630898630029318,0,0,hvac_on,0.3883013571260737,0.8427600624033734,45.03857786991301,8.056343797244438,0.2664613190239423,904.3194119115481,0.468163243998777,0.3247597315146864,0.4546140567176675,0.0,0.925487100501997,0.925487100501997,0.9365033302628674,0,outside,intrusion
2024-01-01 05:00:00,5,20.65617965086361,36.69425031856823,510.94467534861667,109.17523942786164,1,1,13.631534983986318,4.674229985227814,1,1,no_event,0.0864531243011358,0.11446167500911027,6.087912220526075,0.22335314610547347,0.7174537131518101,2.3184651130900766,0.08669288817234112,0.09392848955961375,0.05824998377431066,0.05850254274375141,0.5407433157742669,0.5992458585180184,0.6068765811702682,0,sitting,none
2024-01-01 06:00:00,6,25.545873598090743,49.38635379298023,556.439487866556,61.01424809062097,0,0,15.652405789736548,1.249797227624231,1,1,hvac_on,0.5446833478669776,1.123452989579826,69.12081718050474,6.106745827945102,0.2060192727180883,1373.2656712887626,0.5102013281540095,0.4613126754927068,0.5102387470553686,0.0432449120131059,1.5909740437223137,1.6342189557354196,1.621158367425039,0,sitting,none
2024-01-01 07:00:00,7,20.380961758225432,42.35315507132322,432.7001852623696,3.4705113209444534,0,0,14.915047662644,2.316516568795158,0,0,no_event,0.07909670598177806,0.025713913763045243,2.844641026590895,1.3703172764470732,1.0,4.929121357444256,0.043884122604127856,0.05751616089666686,0.09451708179378773,0.009427000730907624,0.33196493153511186,0.3413919322660195,0.37136051539817516,0,outside,none
2024-01-01 08:00:00,8,21.460936212619007,54.37811964827896,516.29294345349,232.85598135792821,1,1,16.626827908540807,3.681861732938471,1,1,human_movement,0.5555323250694524,0.885898260432672,3.2212785235545693,4.604562142091478,0.5594067669946414,29.041952068208474,0.6894699270301061,0.3925369204061401,0.6788491271873321,0.05467755864677171,0.3135928936945931,0.3682704523413648,0.4020109398932876,0,sitting,none
2024-01-01 09:00:00,9,20.700308196081572,35.806385373306064,404.4360845092135,110.73509591805657,0,1,16.462547926982747,3.1391056823658023,0,0,no_event,0.06237685069063286,0.028595061359294335,0.0,1.5769898140544178,1.0,2.703940212318681,0.1078380710197801,0.08775258970544955,0.0685195314491615,0.0,0.2141395721461494,0.2141395721461494,0.23887143529146848,0,outside,none
2024-01-01 10:00:00,10,20.168347563217022,41.695474587651205,380.0,265.4969995185617,0,0,16.346160036233233,3.595564633705701,0,0,no_event,0.019725660923351214,0.0,1.038043128894834,0.2844121472418491,0.7182331583280112,0.0,0.013726676173550112,-0.00017711094727198944,0.06328836787971523,0.009202075619486615,0.3391951423109408,0.3483972179304274,0.34085862655001026,0,outside,none
2024-01-01 11:00:00,11,22.013907245145745,42.915908482911554,381.91025938319103,256.69932628238627,1,0,16.597079573698487,2.7276213821155006,0,0,no_event,0.04090739860716555,0.0,2.2495363216238307,0.3423925725632541,0.8738767613041152,5.0821876692721455,0.04325880642889875,0.01582409035431469,0.04585685556612709,0.09142162123426245,0.15132874683189823,0.24275036806616068,0.20605904958498392,0,outside,none
2024-01-01 12:00:00,12,19.956322285498576,39.23055484656012,419.5864552451793,324.2898443550063,0,0,17.860776857668498,0.6485567681318127,0,0,no_event,0.019096541387926824,0.05100564313586403,5.69978827937011,0.7695789551171044,0.7352148350983758,4.649012448672519,0.023431719407793875,-0.001142046322215172,0.047207555735892054,0.0,0.38388746461410234,0.38388746461410234,0.36010916698813156,0,outside,none
2024-01-01 13:00:00,13,20.549665591590614,34.932652923341195,492.5567919970143,294.92400667859874,0,0,18.090306601594378,1.4529808028382032,0,0,no_event,0.041625352604204476,0.1438973115180295,2.381929575663186,0.5517877853080454,1.0,5.790468515697211,0.029737427520228406,0.02382177173244124,0.058927232287412645,0.0,0.2866500688193977,0.2866500688193977,0.2835599706865651,0,outside,none
2024-01-01 14:00:00,14,21.704715659046805,42.17437259511056,438.9617138508366,195.65365883570013,0,0,17.43445957409732,2.0283593092301957,0,0,no_event,0.0,0.17426771670678332,2.0259448457674285,0.0,0.938486464731063,1.0740443682790022,0.015482997702152735,0.029429687394927687,-0.009528557339696481,0.0,0.10903650406712528,0.10903650406712528,1.6564217833682304,1,outside,overconsumption
2024-01-01 15:00:00,15,21.40294683004756,41.160096962885504,556.7302770082471,238.6289248078253,1,1,16.190738173727258,0.9421665332330597,1,1,human_movement,0.5087264724731053,0.969340477112864,10.021543186947902,7.415141658533512,0.21068432199521264,5.075844069507152,0.6422233721324226,0.5452953828182142,0.5335832523121139,0.013918622855777225,0.41838100789207516,0.4322996307478524,0.4643315871128258,0,sitting,none
2024-01-01 16:00:00,16,21.889929752223015,43.947330486781766,619.160688137207,220.82903852948897,1,0,16.403545940939825,2.237459597227831,1,1,washing_machine_on,0.8425258339870408,2.1393395869635095,27.936432209080724,14.268741437659907,0.34617425570655713,2670.389322947581,0.8106440511194524,0.6688246955742119,1.1518079418107359,0.7406065553043665,0.4023408369371705,1.142947392241537,1.164172634998673,0,cooking,none
2024-01-01 17:00:00,17,21.03458950651384,40.33998137730311,380.0,80.70557013412429,0,1,15.45805654838951,0.6362058389472756,0,0,no_event,0.05124074836420476,0.20810425596741738,0.9295051383763098,0.4105473649059832,0.9964935968565143,5.404186564289568,0.05134348224930352,0.04201585934637183,0.02670653719045347,0.0,0.18218080229899064,0.18218080229899064,0.14573865908902192,0,outside,none
2024-01-01 18:00:00,18,19.533354970880936,33.417944727612316,481.0740626798211,0.0,0,0,13.818612635756734,4.152902108048004,0,0,hvac_on,0.3350026952360336,0.8048814318625694,61.643225145669945,5.252985956966847,0.18771595287698437,1162.104899516689,0.29032215690026353,0.2648772615520565,0.3797296066050953,0.05009829136581764,0.8425820563592253,0.892680347725043,0.8768353401312238,0,outside,none
2024-01-01 19:00:00,19,22.519853891248268,37.273278057874904,403.8381956026676,55.185518133929186,0,1,14.39209739971803,2.79322540962709,0,0,hvac_on,0.49204651946618055,0.9262005746600042,62.11810040006325,5.83118935269099,0.20758327375112506,1097.2214418164895,0.48864724168236345,0.3871272996473267,0.5422512544352323,0.04862489786192542,0.6374384894282185,0.6860633872901438,0.6989848588323805,0,outside,none
2024-01-01 20:00:00,20,22.368502235393382,37.69387595740185,433.38626793067573,49.26940640010245,0,0,15.74124573981515,0.8573009253768032,0,0,no_event,0.1991501510937742,0.07233897686066926,1.4545718450759173,0.0,0.7856282130320318,0.0,0.18768502178300706,0.16091642471926942,0.26063423963187093,0.049401582643264136,0.37239583021975786,0.42179741286302197,0.3900081041894544,0,outside,none
2024-01-01 21:00:00,21,20.114042392803906,43.45631533336403,591.328078783988,78.98894592613291,1,1,12.768033408524126,2.039219159710615,1,2,no_event,0.0,0.2585516002839744,4.138523554576103,1.315370063575704,0.800255891055634,2.2630865412393497,0.03607654763405519,0.03367709749267252,0.0002982181803574124,0.0,0.6998657218067738,0.6998657218067738,0.7457353061644151,0,sitting,none
2024-01-01 22:00:00,22,21.38206216744881,45.49336979962563,577.6214907454113,66.60594385512456,0,0,10.717480504677825,0.06909904387753471,1,1,human_movement,0.5842920193166249,0.26968353319405525,6.77524373325176,1.590656404798831,0.4269963452069377,14.43432480913227,0.544537530245111,0.47769477467841676,0.5623662597243075,0.07803129036959022,0.377796385285852,0.45582767565544224,0.46069401519516623,0,sitting,none
2024-01-01 23:00:00,23,20.800347026009735,45.21453937452916,539.7134877525411,71.25514932114143,0,0,13.933329653155669,4.848563177386966,1,1,human_movement,0.41881467960245106,0.7028404928565051,6.197481676773329,4.618875390412626,0.45997640473767326,22.001468441448978,0.4496633860473868,0.355318076890394,0.34937765290194445,0.007330349083688591,0.5339375389549349,0.5412678880386235,0.5773240568951248,0,sleeping,none
2024-01-02 00:00:00,0,22.488633333088504,48.45727102439106,593.4512644415533,120.29181422612733,1,0,13.646232256504186,0.8883141721872074,1,1,hvac_on,0.687169428947069,0.45062822421233234,64.08810680548225,2.8746780221571084,0.10573815245612528,1025.5162561976686,0.7634309245689104,0.594270926223874,0.7295072470947171,0.003470390062544078,0.7572087856561157,0.7606791757186598,4.284965611612972,1,outside,equipment_failure
2024-01-02 01:00:00,1,22.288677825346642,44.23122534919965,537.7289297858302,139.01314044873334,1,0,13.958941822835085,6.136633269759601,1,1,human_movement,0.47453444648046794,0.7111919738464547,5.376291816278103,1.5884469861713053,0.8670326861718003,15.677413184001608,0.3580061096667342,0.4095765767725633,0.42012756922195055,0.006959148081340502,0.5083656780132113,0.5153248260945518,0.552996351746854,0,sitting,none
2024-01-02 02:00:00,2,22.50501133944651,54.983079995750536,537.4992910581136,210.96189994303018,1,0,12.488949406377401,0.2688974790677141,1,1,hvac_on,0.31229650407277043,0.6092194209972963,53.440708249251635,4.294874803788665,0.14717850595575194,1217.9511488382536,0.38079688223731784,0.22515467635901526,0.34981211813889246,0.00902238177924286,0.8682465479260129,0.8772689297052557,0.8601797898589353,0,sitting,none
2024-01-02 03:00:00,3,20.01940632272357,45.2571976171158,553.8734486534639,89.09506625068613,1,0,12.07610069675441,2.139862555724578,1,1,no_event,0.058368398164845584,0.13392968094597713,5.513286806926971,0.19096787688405092,0.9458818416842328,10.789834931097372,0.042615976178347476,0.06975743911409102,0.0381028198988755,0.0,0.5101153098414863,0.5101153098414863,0.49907566852795615,0,sitting,none
2024-01-02 04:00:00,4,19.64463401428067,35.01263066354993,583.8154065672265,129.61672571606763,1,0,12.566055472582685,1.3962976298469514,1,2,hvac_on,0.3932115944659864,0.6254847759172214,50.07994787658136,7.162499899601558,0.20127164066900502,1072.392178031375,0.28865753917456394,0.33647269333443475,0.41263379574704384,0.06479377091013014,1.151460307990885,1.216254078901015,1.166254078901015,0,sitting,none
